id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,price_per_m2,distance_km,distance_bucket
2021-818942,2021-02-19,1,Vente,120000.0,23.0,,RUE JULIEN DUCOS,0130,51530.0,51002,Saint-Martin-d'Ablois,51,,,51002000AM0225,,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,S,sols,,,232.0,3.874553,49.013414,3750.0,41.744135588608856,30-50 km
2021-818942,2021-02-19,1,Vente,120000.0,23.0,,RUE JULIEN DUCOS,0130,51530.0,51002,Saint-Martin-d'Ablois,51,,,51002000AM0225,,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,S,sols,,,232.0,3.874553,49.013414,3750.0,41.744135588608856,30-50 km
2021-818944,2021-02-26,1,Vente,215000.0,19.0,,RUE DES GOUTTES D OR,1040,51200.0,51230,Épernay,51,,,51230000BN0175,,,,,,,,,,,,,0,1.0,Maison,117.0,5.0,S,sols,,,143.0,3.947528,49.040705,1837.6068376068376,45.82061665786895,30-50 km
2021-818948,2021-02-24,1,Vente,115000.0,29.0,,PL BERNARD STASI,0075,51200.0,51230,Épernay,51,,,51230000BI1325,,,708,,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,3.953602,49.04279,1742.4242424242425,46.160650207132946,30-50 km
2021-818949,2021-03-01,1,Vente,240000.0,6.0,,RUE DE NESLE,0260,51700.0,51585,Troissy,51,,,51585000AO0679,,,,,,,,,,,,,0,1.0,Maison,149.0,5.0,S,sols,,,330.0,3.710837,49.079098,1610.7382550335572,48.87545993224505,30-50 km
2021-818950,2021-03-03,1,Vente,170000.0,103.0,,AV PAUL DOUMER,0360,51700.0,51346,Mareuil-le-Port,51,,,51346000AX0030,,,,,,,,,,,,,0,1.0,Maison,120.0,3.0,S,sols,,,171.0,3.762201,49.081226,1416.6666666666667,48.82435531170338,30-50 km
2021-818953,2021-02-19,1,Vente,72500.0,,,MAGENTA,B002,51530.0,51663,Magenta,51,,,51663000AO0870,,,29,,,,,,,,,,1,2.0,Appartement,73.0,4.0,,,,,,3.964203,49.049938,993.1506849315068,47.13598181577471,30-50 km
2021-818959,2021-02-26,1,Vente,95000.0,75.0,,AV JAMES ET GABRIEL LECOMTE,1195,51200.0,51230,Épernay,51,,,51230000BP0004,,,,,,,,,,,,,0,1.0,Maison,87.0,5.0,S,sols,,,588.0,3.946427,49.027282,1091.9540229885058,44.3586236242035,30-50 km
2021-818960,2021-02-19,1,Vente,80000.0,29.0,,RUE DE CHALONS,0020,51320.0,51167,Coole,51,,,51167000AB0080,,,,,,,,,,,,,0,1.0,Maison,79.0,4.0,S,sols,,,630.0,4.394102,48.746862,1012.6582278481013,46.1616066475169,30-50 km
2021-818968,2021-02-26,1,Vente,300000.0,20.0,,RUE D OGER,0560,51190.0,51029,Avize,51,,,510290000A0128,,,,,,,,,,,,,0,1.0,Maison,119.0,1.0,S,sols,,,1096.0,4.007308,48.968601,2521.0084033613443,39.705800117615475,30-50 km
2021-818968,2021-02-26,1,Vente,300000.0,20.0,,RUE D OGER,0560,51190.0,51029,Avize,51,,,510290000A0128,,,,,,,,,,,,,0,1.0,Maison,148.0,4.0,S,sols,,,1096.0,4.007308,48.968601,2027.027027027027,39.705800117615475,30-50 km
2021-818969,2021-02-19,2,Vente,5000.0,35.0,,RUE PIERRE CURIE,0250,51480.0,51204,Damery,51,,,51204000AR0796,,,,,,,,,,,,,0,1.0,Maison,116.0,3.0,S,sols,,,464.0,3.880908,49.069143,43.10344827586207,47.94185463464584,30-50 km
2021-818972,2021-02-19,1,Vente,80000.0,35.0,,RUE PIERRE CURIE,0250,51480.0,51204,Damery,51,,,51204000AR0796,,,,,,,,,,,,,0,1.0,Maison,116.0,3.0,S,sols,,,464.0,3.880908,49.069143,689.6551724137931,47.94185463464584,30-50 km
2021-818982,2021-02-19,1,Vente,196000.0,12.0,,RUE MARCEL SOYEUX,0150,51530.0,51002,Saint-Martin-d'Ablois,51,,,51002000AO0186,,,,,,,,,,,,,0,1.0,Maison,150.0,5.0,S,sols,,,315.0,3.866776,49.012305,1306.6666666666667,41.53812391025999,30-50 km
2021-818985,2021-02-10,1,Vente,105000.0,1.0,,RTE DES VIGNES,0410,51120.0,51092,Broyes,51,,,51092000AH0581,,,,,,,,,,,,,0,1.0,Maison,64.0,3.0,S,sols,,,356.0,3.760918,48.755679,1640.625,12.734220219259162,10-20 km
2021-818992,2021-02-22,1,Vente,146216.0,10.0,,RUE SAINT MARTIN,0733,51700.0,51217,Dormans,51,,,512170000B1509,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,138.0,3.623102,49.060666,2215.3939393939395,48.037424401610785,30-50 km
2021-818993,2021-02-13,1,Vente,50000.0,15.0,,RUE DES CRAYERES,0120,51230.0,51248,Fère-Champenoise,51,,,51248000AC0231,,,,,,,,,,,,,0,1.0,Maison,84.0,4.0,S,sols,,,184.0,3.993722,48.754382,595.2380952380952,19.645051096189096,10-20 km
2021-818998,2021-02-09,1,Vente,118000.0,14.0,,RUE GEOFFROY SIRET,0215,51230.0,51248,Fère-Champenoise,51,,,51248000AD0064,,,,,,,,,,,,,0,1.0,Maison,89.0,5.0,S,sols,,,911.0,3.981297,48.751152,1325.8426966292134,18.712528434029284,10-20 km
2021-819007,2021-03-03,1,Vente,157000.0,25.0,,AV DE PARIS,0210,51700.0,51192,Courthiézy,51,,,51192000AE0561,,,,,,,,,,,,,0,1.0,Maison,247.0,9.0,S,sols,,,1032.0,3.595138,49.054802,635.6275303643724,47.9690519255944,30-50 km
2021-819008,2021-02-12,1,Vente,237700.0,2.0,D,RUE DE LA FERME DES EAUX,0100,51260.0,51234,Esclavolles-Lurey,51,,,51234000AD0568,,,,,,,,,,,,,0,1.0,Maison,148.0,6.0,S,sols,,,973.0,3.659842,48.549054,1606.081081081081,14.007882122580407,10-20 km
2021-819018,2021-02-19,1,Vente,75000.0,13.0,,RUE GRANDE RUE,0130,51480.0,51605,Venteuil,51,,,51605000AB0117,,,,,,,,,,,,,0,1.0,Maison,97.0,4.0,S,sols,,,401.0,3.830104,49.086169,773.1958762886597,49.43992466980489,30-50 km
2021-819034,2021-02-19,1,Vente,179000.0,18.0,,RTE D ORBAIS,0060,51210.0,51350,Margny,51,,,51350000ZH0006,,,,,,,,,,,,,0,1.0,Maison,142.0,5.0,T,terres,,,1900.0,3.64627,48.931999,1260.5633802816901,33.818948376672296,30-50 km
2021-819035,2021-02-19,1,Vente,84000.0,17.0,,RUE LUCIEN MATHIEU,0620,51210.0,51380,Montmirail,51,,,51380000BD0160,,,,,,,,,,,,,0,1.0,Maison,106.0,5.0,S,sols,,,84.0,3.539149,48.871538,792.4528301886793,31.32715337965025,30-50 km
2021-819039,2021-03-05,1,Vente,71000.0,1.0,,GR GRANDE RUE,0055,51270.0,51042,Baye,51,,,51042000AA0109,,,,,,,,,,,,,0,1.0,Maison,144.0,5.0,S,sols,,,440.0,3.762548,48.852244,493.05555555555554,23.395354208884896,20-30 km
2021-819039,2021-03-05,1,Vente,71000.0,1.0,,GR GRANDE RUE,0055,51270.0,51042,Baye,51,,,51042000AA0109,,,,,,,,,,,,,0,1.0,Maison,144.0,5.0,J,jardins,,,500.0,3.762548,48.852244,493.05555555555554,23.395354208884896,20-30 km
2021-819042,2021-03-03,1,Vente,100000.0,49.0,,RUE MAURICE CERVEAUX,1540,51200.0,51230,Épernay,51,,,51230000BH0191,,,,,,,,,,,,,0,1.0,Maison,62.0,4.0,S,sols,,,263.0,3.962516,49.039087,1612.9032258064517,45.942736444129224,30-50 km
2021-819045,2021-03-03,1,Vente,88500.0,4.0,,RUE DE LORRAINE,1390,51200.0,51230,Épernay,51,,,51230000AK0540,,,64,,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,3.968214,49.040254,1427.4193548387098,46.185879567946785,30-50 km
2021-819046,2021-02-24,1,Vente,72500.0,24.0,,QUAI DE VERDUN,0330,51480.0,51204,Damery,51,,,51204000AS0677,,,,,,,,,,,,,0,1.0,Maison,90.0,3.0,S,sols,,,133.0,3.875221,49.071333,805.5555555555555,48.12509567692987,30-50 km
2021-819048,2021-03-08,1,Vente,162000.0,47.0,,RUE ARISTIDE BRIAND,0060,51480.0,51204,Damery,51,,,51204000AS0394,,,,,,,,,,,,,0,1.0,Maison,170.0,5.0,S,sols,,,378.0,3.875531,49.071319,952.9411764705883,48.12661139418912,30-50 km
2021-819050,2021-02-26,1,Vente,167000.0,34.0,,RUE DES PAVEMENTS,1780,51200.0,51230,Épernay,51,,,51230000BE0104,,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,S,sols,,,304.0,3.958486,49.036097,1876.4044943820224,45.541171002997785,30-50 km
2021-819053,2021-02-26,1,Vente,94540.0,24.0,,RUE GAMBETTA,0970,51200.0,51230,Épernay,51,,,51230000BI0487,,,39,84.05,,,,,,,,,1,2.0,Appartement,79.0,3.0,,,,,,3.958392,49.044746,1196.7088607594937,46.464242910770594,30-50 km
2021-819070,2021-02-25,1,Vente,140000.0,5106.0,,GR GRANDE RUE,0014,51320.0,51099,Bussy-Lettrée,51,,,51099000AB0248,,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,S,sols,,,1150.0,4.252875,48.809656,1400.0,38.97875391771386,30-50 km
2021-819086,2021-02-26,1,Vente,205000.0,8.0,,ALL DU PARC,1366,51160.0,51030,Aÿ-Champagne,51,,,510303470F1004,,,,,,,,,,,,,0,1.0,Maison,140.0,6.0,S,sols,,,148.0,4.029772,49.048508,1464.2857142857142,48.534788707201166,30-50 km
2021-819086,2021-02-26,1,Vente,205000.0,8.0,,ALL DU PARC,1366,51160.0,51030,Aÿ-Champagne,51,,,510303470F1004,,,,,,,,,,,,,0,1.0,Maison,140.0,6.0,J,jardins,POTAG,Jardin potager,852.0,4.029772,49.048508,1464.2857142857142,48.534788707201166,30-50 km
2021-819128,2021-02-15,1,Vente,60000.0,23.0,,AV DE PARIS,0200,51530.0,51002,Saint-Martin-d'Ablois,51,,,51002000AV0136,,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,S,sols,,,459.0,3.852033,49.005865,600.0,40.68841185681669,30-50 km
2021-819130,2021-02-19,1,Vente,110000.0,447.0,,BD DE MALSCH,0445,51120.0,51535,Sézanne,51,,,51535000AB0022,,,,,,,,,,,,,0,1.0,Maison,83.0,5.0,S,sols,,,295.0,3.733595,48.721951,1325.301204819277,9.677293822719346,5-10 km
2021-819143,2021-02-17,1,Vente,123000.0,6.0,,RUE PABLO PICASSO,0255,51260.0,51492,Saint-Just-Sauvage,51,,,51492000AH0272,,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,S,sols,,,582.0,3.782009,48.555003,1382.0224719101125,9.736904677975671,5-10 km
2021-819146,2021-02-16,1,Vente,76000.0,16.0,,RUE SAINT PIERRE,0350,51230.0,51243,Faux-Fresnay,51,,,512430000D1032,,,,,,,,,,,,,0,1.0,Maison,87.0,4.0,S,sols,,,403.0,3.938382,48.643892,873.5632183908046,11.142193801612306,10-20 km
2021-819159,2021-02-25,1,Vente,350000.0,5.0,,RUE DES CHAUDES TERRES,0220,51160.0,51030,Aÿ-Champagne,51,,,510300000F4017,,,,,,,,,,,,,0,1.0,Maison,110.0,3.0,S,sols,,,148.0,4.009325,49.053768,3181.818181818182,48.5548895702528,30-50 km
2021-819169,2021-02-18,1,Vente,229900.0,23.0,,AV DE CHAMPAGNE,0320,51200.0,51230,Épernay,51,,,51230000AI0096,,,119,106.48,144,,,,,,,,2,2.0,Appartement,107.0,5.0,,,,,,3.963931,49.043332,2148.5981308411215,46.424878050884956,30-50 km
2021-819173,2021-02-24,1,Vente,65000.0,53.0,,RUE THIERCELIN PARRICHAULT,2250,51200.0,51230,Épernay,51,,,51230000BK0366,,,2,,6,,,,,,,,2,2.0,Appartement,46.0,3.0,,,,,,3.950243,49.049203,1413.0434782608695,46.78493294194576,30-50 km
2021-819177,2021-02-26,1,Vente,90000.0,18.0,,AV DE LA MARTINIQUE,1515,51200.0,51230,Épernay,51,,,51230000AO0552,,,18,82.94,,,,,,,,,1,2.0,Appartement,83.0,4.0,,,,,,3.983985,49.034963,1084.3373493975903,45.973384231452044,30-50 km
2021-819179,2021-03-11,1,Vente,80000.0,8.0,,IMP DES RUELLES,0220,51700.0,51249,Festigny,51,,,51249000AC0106,,,,,,,,,,,,,0,1.0,Maison,98.0,3.0,S,sols,,,65.0,3.764043,49.053802,816.3265306122449,45.77160104684749,30-50 km
2021-819179,2021-03-11,1,Vente,80000.0,2.0,,RUE DES FONTAINES,0090,51700.0,51249,Festigny,51,,,51249000AC0107,,,,,,,,,,,,,0,1.0,Maison,56.0,3.0,S,sols,,,128.0,3.764199,49.053777,1428.5714285714287,45.76839899720079,30-50 km
2021-819180,2021-03-08,1,Vente,115000.0,5.0,,RUE DE LA FORET CHARBONNIERE,0005,51130.0,51630,Villers-aux-Bois,51,,,516300000B0194,,,,,,,,,,,,,0,1.0,Maison,110.0,3.0,S,sols,,,435.0,3.939081,48.932415,1045.4545454545455,34.11770725540458,30-50 km
2021-819189,2021-03-08,1,Vente,175000.0,17.0,,AV DE LA REPUBLIQUE,0360,51190.0,51367,Le Mesnil-sur-Oger,51,,,51367000AH0336,,,,,,,,,,,,,0,1.0,Maison,109.0,7.0,S,sols,,,283.0,4.02712,48.949032,1605.5045871559632,38.376329821651495,30-50 km
2021-819189,2021-03-08,1,Vente,175000.0,17.0,,AV DE LA REPUBLIQUE,0360,51190.0,51367,Le Mesnil-sur-Oger,51,,,51367000AH0336,,,,,,,,,,,,,0,1.0,Maison,111.0,2.0,S,sols,,,283.0,4.02712,48.949032,1576.5765765765766,38.376329821651495,30-50 km
2021-819195,2021-02-18,1,Vente,59000.0,12.0,,RUE JEAN MOULIN,0235,51260.0,51492,Saint-Just-Sauvage,51,,,51492000AO0199,,,,,,,,,,,,,0,1.0,Maison,70.0,2.0,S,sols,,,141.0,3.756794,48.547559,842.8571428571429,10.792759400383147,10-20 km
2021-819207,2021-03-01,1,Vente,238810.0,11.0,,RUE DE LA GUADELOUPE,1056,51200.0,51230,Épernay,51,,,51230000AP0063,,,,,,,,,,,,,0,1.0,Maison,108.0,5.0,J,jardins,POTAG,Jardin potager,519.0,3.986314,49.033986,2211.203703703704,45.924419717794734,30-50 km
2021-819207,2021-03-01,1,Vente,238810.0,11.0,,RUE DE LA GUADELOUPE,1056,51200.0,51230,Épernay,51,,,51230000AP0063,,,,,,,,,,,,,0,1.0,Maison,108.0,5.0,S,sols,,,490.0,3.986314,49.033986,2211.203703703704,45.924419717794734,30-50 km
2021-819209,2021-03-12,1,Vente,53000.0,3.0,,RLE DU CAFE,0170,51160.0,51030,Aÿ-Champagne,51,,,510300000F3939,,,,,,,,,,,,,0,2.0,Appartement,55.0,3.0,S,sols,,,54.0,4.005714,49.053663,963.6363636363636,48.45553637862906,30-50 km
2021-819211,2021-03-08,1,Vente,196000.0,11.0,,RUE DES ROSIERS,0785,51700.0,51217,Dormans,51,,,51217000AE0405,,,,,,,,,,,,,0,1.0,Maison,115.0,5.0,S,sols,,,461.0,3.649835,49.077915,1704.3478260869565,49.45955648601584,30-50 km
2021-819220,2021-02-01,1,Vente,140000.0,26.0,,ALL VINCENT D INDY,2370,51200.0,51230,Épernay,51,,,51230000AL0296,,,,,,,,,,,,,0,1.0,Maison,101.0,6.0,S,sols,,,136.0,3.977909,49.037459,1386.1386138613861,46.09948318164182,30-50 km
2021-819225,2021-03-08,1,Vente,210500.0,35.0,,RUE DES BUCHETTES,0040,51260.0,51009,Anglure,51,,,51009000AD0108,,,,,,,,,,,,,0,1.0,Maison,196.0,6.0,S,sols,,,348.0,3.81803,48.585459,1073.9795918367347,6.73772188960177,5-10 km
2021-819226,2021-02-18,1,Vente,80000.0,4.0,,RUE DE LA REPUBLIQUE,0230,51260.0,51162,Conflans-sur-Seine,51,,,51162000AB0403,,,,,,,,,,,,,0,1.0,Maison,50.0,2.0,S,sols,,,237.0,3.681336,48.551057,1600.0,12.820493333416799,10-20 km
2021-819234,2021-03-01,1,Vente,58500.0,1.0,,PL DU GENERAL DE GAULLE,0390,51700.0,51217,Dormans,51,,,51217000AD0664,,,,,,,,,,,,,0,1.0,Maison,61.0,3.0,S,sols,,,97.0,3.638262,49.074938,959.016393442623,49.31674166901254,30-50 km
2021-819234,2021-03-01,1,Vente,58500.0,1.0,,PL DU GENERAL DE GAULLE,0390,51700.0,51217,Dormans,51,,,51217000AD0665,,,,,,,,,,,,,0,2.0,Appartement,78.0,3.0,S,sols,,,133.0,3.638399,49.074808,750.0,49.3004195535273,30-50 km
2021-819234,2021-03-01,1,Vente,58500.0,1.0,,PL DU GENERAL DE GAULLE,0390,51700.0,51217,Dormans,51,,,51217000AD0665,,,,,,,,,,,,,0,2.0,Appartement,78.0,3.0,S,sols,,,133.0,3.638399,49.074808,750.0,49.3004195535273,30-50 km
2021-819240,2021-03-03,1,Vente,101000.0,35.0,,AV DE CHAMPAGNE,0320,51200.0,51230,Épernay,51,,,51230000AI0162,,,415,58.5,426,,,,,,,,2,2.0,Appartement,66.0,3.0,,,,,,3.966415,49.04222,1530.3030303030303,46.357600165393485,30-50 km
2021-819241,2021-02-20,1,Vente,87000.0,9003.0,,RLE DES REMPARTS,0860,51210.0,51380,Montmirail,51,,,51380000BD0053,,,,,,,,,,,,,0,1.0,Maison,65.0,4.0,J,jardins,POTAG,Jardin potager,459.0,3.537803,48.871506,1338.4615384615386,31.38198951720202,30-50 km
2021-819241,2021-02-20,1,Vente,87000.0,9003.0,,RLE DES REMPARTS,0860,51210.0,51380,Montmirail,51,,,51380000BD0053,,,,,,,,,,,,,0,1.0,Maison,65.0,4.0,S,sols,,,589.0,3.537803,48.871506,1338.4615384615386,31.38198951720202,30-50 km
2021-819286,2021-02-18,1,Vente,135000.0,28.0,,ALL VINCENT D INDY,2370,51200.0,51230,Épernay,51,,,51230000AL0297,,,,,,,,,,,,,0,1.0,Maison,111.0,7.0,S,sols,,,136.0,3.977871,49.037507,1216.2162162162163,46.10372030176126,30-50 km
2021-819289,2021-03-08,1,Vente,25000.0,18.0,,RUE DE LA MAIRIE,0015,51320.0,51595,Vatry,51,,,51595000AB0013,,,,,,,,,,,,,0,1.0,Maison,88.0,4.0,S,sols,,,933.0,4.240928,48.822111,284.09090909090907,38.89762109163741,30-50 km
2021-819299,2021-03-10,1,Vente,65000.0,40.0,,GR GRANDE RUE,0055,51270.0,51042,Baye,51,,,51042000AA0044,,,,,,,,,,,,,0,1.0,Maison,208.0,6.0,S,sols,,,345.0,3.763842,48.853686,312.5,23.548101062480576,20-30 km
2021-819312,2021-02-26,1,Vente,73000.0,12.0,,RUE DU VIEUX MOULIN,0180,51210.0,51085,Le Breuil,51,,,51085000BC0056,,,,,,,,,,,,,0,1.0,Maison,181.0,5.0,J,jardins,,,1265.0,3.646885,48.975108,403.31491712707185,38.397467879616215,30-50 km
2021-819312,2021-02-26,1,Vente,73000.0,12.0,,RUE DU VIEUX MOULIN,0180,51210.0,51085,Le Breuil,51,,,51085000BC0056,,,,,,,,,,,,,0,1.0,Maison,181.0,5.0,S,sols,,,622.0,3.646885,48.975108,403.31491712707185,38.397467879616215,30-50 km
2021-819313,2021-02-19,1,Vente,82500.0,7.0,,ALL DES DRAGONS,0712,51200.0,51230,Épernay,51,,,51230000BD0216,,,6,52.03,,,,,,,,,1,2.0,Appartement,52.0,2.0,,,,,,3.955676,49.02809,1586.5384615384614,44.628670751567235,30-50 km
2021-819317,2021-03-11,1,Vente,247000.0,9.0,,RUE DES ROCHETTES,0263,51530.0,51002,Saint-Martin-d'Ablois,51,,,51002000AB0025,,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,S,sols,,,676.0,3.863934,49.014893,2058.3333333333335,41.794432757830556,30-50 km
2021-819323,2021-02-26,1,Vente,153680.0,293.0,,LE BOIS DES FILLES,B010,51210.0,51070,Boissy-le-Repos,51,,,51070000ZH0045,,,,,,,,,,,,,0,1.0,Maison,88.0,5.0,J,jardins,,,870.0,3.644788,48.868168,1746.3636363636363,27.19288326923648,20-30 km
2021-819323,2021-02-26,1,Vente,153680.0,293.0,,LE BOIS DES FILLES,B010,51210.0,51070,Boissy-le-Repos,51,,,51070000ZH0045,,,,,,,,,,,,,0,1.0,Maison,88.0,5.0,S,sols,,,1131.0,3.644788,48.868168,1746.3636363636363,27.19288326923648,20-30 km
2021-819330,2021-03-08,1,Vente,140000.0,23.0,,RUE DE LA CROIX ROUGE,0070,51270.0,51416,Orbais-l'Abbaye,51,,,51416000AB0016,,,,,,,,,,,,,0,1.0,Maison,91.0,6.0,J,jardins,,,848.0,3.6953,48.952751,1538.4615384615386,35.15656759270239,30-50 km
2021-819330,2021-03-08,1,Vente,140000.0,23.0,,RUE DE LA CROIX ROUGE,0070,51270.0,51416,Orbais-l'Abbaye,51,,,51416000AB0016,,,,,,,,,,,,,0,1.0,Maison,91.0,6.0,S,sols,,,397.0,3.6953,48.952751,1538.4615384615386,35.15656759270239,30-50 km
2021-819335,2021-03-15,1,Vente,160000.0,30.0,,RUE DE LA REPUBLIQUE,0390,51530.0,51663,Magenta,51,,,51663000AO0316,,,,,,,,,,,,,0,1.0,Maison,99.0,6.0,S,sols,,,165.0,3.968395,49.048291,1616.1616161616162,47.04604818622967,30-50 km
2021-819338,2021-03-11,1,Vente,44069.6,19.0,,RUE VOLTAIRE,0315,51260.0,51492,Saint-Just-Sauvage,51,,,51492000AO0165,,,,,,,,,,,,,0,1.0,Maison,46.0,2.0,S,sols,,,554.0,3.758732,48.54669,958.0347826086957,10.85875825664987,10-20 km
2021-819357,2021-02-25,1,Vente,216000.0,20.0,,RUE GDE RUE,0180,51530.0,51153,Chouilly,51,,,51153000AC0376,,,,,,,,,,,,,0,1.0,Maison,120.0,6.0,S,sols,,,462.0,4.01226,49.025203,1800.0,45.65425932276484,30-50 km
2021-819358,2021-03-05,1,Vente,180000.0,9.0,,RUE DES GLYCINES,0520,51210.0,51380,Montmirail,51,,,51380000BD0012,,,,,,,,,,,,,0,1.0,Maison,107.0,6.0,S,sols,,,461.0,3.533284,48.8736,1682.2429906542056,31.765170966162863,30-50 km
2021-819362,2021-03-03,1,Vente,239000.0,96.0,,RUE L HOPITAL AUBAN MOET,1120,51200.0,51230,Épernay,51,,,51230000BO0986,,,10,,38,,,,,,,,2,2.0,Appartement,98.0,4.0,,,,,,3.953476,49.035666,2438.7755102040815,45.39485500798243,30-50 km
2021-819366,2021-03-08,1,Vente,140000.0,15.0,T,RUE DU CHATEAUNEUF,0134,51210.0,51380,Montmirail,51,,,51380000YA0099,,,,,,,,,,,,,0,1.0,Maison,97.0,4.0,S,sols,,,552.0,3.526461,48.885926,1443.298969072165,33.17007374805768,30-50 km
2021-819374,2021-02-26,1,Vente,125990.0,5025.0,,RUE DE L EGLISE,0030,51310.0,51306,Joiselle,51,,,513060000A0444,,,,,,,,,,,,,0,1.0,Maison,52.0,3.0,S,sols,,,75.0,3.515881,48.770756,2422.8846153846152,24.539795204174343,20-30 km
2021-819374,2021-02-26,1,Vente,125990.0,5009.0,,RUE DE L EGLISE,0030,51310.0,51306,Joiselle,51,,,513060000A0445,,,,,,,,,,,,,0,1.0,Maison,26.0,1.0,S,sols,,,323.0,3.515992,48.770715,4845.7692307692305,24.530503792963167,20-30 km
2021-819410,2021-02-05,1,Vente,204000.0,142.0,,RUE DES JANCELINS,1200,51200.0,51230,Épernay,51,,,51230000BH0257,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,S,sols,,,299.0,3.960553,49.037326,2914.285714285714,45.71451187450096,30-50 km
2021-819413,2021-02-25,1,Vente,237900.0,1.0,,RUE SAINT PIERRE,0215,51270.0,51381,Montmort-Lucy,51,,,51381000AI0097,,,,,,,,,,,,,0,1.0,Maison,190.0,7.0,S,sols,,,624.0,3.814747,48.924046,1252.1052631578948,31.37531533492591,30-50 km
2021-819418,2021-03-03,1,Vente,59900.0,40.0,,RUE DU GENERAL KOENIG,0105,51130.0,51612,Blancs-Coteaux,51,,,51612000BI0024,,,,,,,,,,,,,0,1.0,Maison,95.0,3.0,S,sols,,,95.0,4.002207,48.907332,630.5263157894736,33.423261425752315,30-50 km
2021-819425,2021-02-27,1,Vente,10000.0,5004.0,,LE VILLAGE,B049,51270.0,51174,Corribert,51,,,511740000B0204,,,,,,,,,,,,,0,1.0,Maison,56.0,2.0,S,sols,,,1115.0,3.764749,48.942476,178.57142857142858,33.40026455517614,30-50 km
2021-819434,2021-02-22,1,Vente,165328.0,42.0,,RUE DU COMTE DE LAMBERTYE,0510,51200.0,51230,Épernay,51,,,51230000BD0100,,,30,103.73,,,,,,,,,1,1.0,Maison,103.0,4.0,,,,,,3.951637,49.033136,1605.126213592233,45.087671430292716,30-50 km
2021-819435,2021-02-15,1,Vente,88000.0,16.0,,GR GRANDE RUE,0015,51240.0,51178,Coupetz,51,,,511780000B0249,,,,,,,,,,,,,0,1.0,Maison,105.0,5.0,T,terres,,,660.0,4.36188,48.822127,838.0952380952381,46.75701448338389,30-50 km
2021-819435,2021-02-15,1,Vente,88000.0,16.0,,GR GRANDE RUE,0015,51240.0,51178,Coupetz,51,,,511780000B0249,,,,,,,,,,,,,0,1.0,Maison,105.0,5.0,S,sols,,,350.0,4.36188,48.822127,838.0952380952381,46.75701448338389,30-50 km
2021-819438,2021-03-18,2,Vente,75000.0,6.0,,LA BOULARDERIE,B002,51210.0,51304,Janvilliers,51,,,51304000ZI0042,,,,,,,,,,,,,0,1.0,Maison,121.0,4.0,S,sols,,,800.0,3.648167,48.886914,619.8347107438017,29.038812160289094,20-30 km
2021-819448,2021-03-18,1,Vente,148100.0,10.0,,RUE DU TORTILLARD,0280,51530.0,51002,Saint-Martin-d'Ablois,51,,,51002000AV0064,,,,,,,,,,,,,0,1.0,Maison,129.0,7.0,S,sols,,,790.0,3.852773,49.008245,1148.062015503876,40.95762399125486,30-50 km
2021-819469,2021-03-08,1,Vente,40000.0,9.0,,RUE DES LARRONS,0420,51310.0,51237,Esternay,51,,,51237000AN0090,,,,,,,,,,,,,0,1.0,Maison,63.0,4.0,S,sols,,,586.0,3.554266,48.722781,634.9206349206349,19.3366390894411,10-20 km
2021-819476,2021-03-12,1,Vente,140000.0,8.0,B,RUE RENE HERR,2020,51200.0,51230,Épernay,51,,,51230000BI1336,,,17,87.29,29,,,,,,,,2,2.0,Appartement,87.0,3.0,,,,,,3.953823,49.045541,1609.1954022988505,46.459935751409105,30-50 km
2021-819487,2021-03-17,1,Vente,230000.0,1.0,T,RUE DE L'ABREUVOIR,0010,51150.0,51434,Plivot,51,,,51434000AC0155,,,,,,,,,,,,,0,1.0,Maison,118.0,4.0,S,sols,,,682.0,4.069486,49.01814,1949.1525423728813,46.632710686678585,30-50 km
2021-819488,2021-03-20,1,Vente,73500.0,12.0,,RUE MOLOTEE,0640,51210.0,51380,Montmirail,51,,,51380000BD0112,,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,S,sols,,,395.0,3.540086,48.871239,735.0,31.260061813176293,30-50 km
